0	Halftime16	Halftime24	Halftime32	Halftime40	Halftime16v3	Halftime24v3	Halftime32v3	Halftime40v3	clhash	clhash128	umash	umash128
390	9.2857143	6.8421053	7.0909091	6
393	9.1395349	6.8947368	7.1454545	6.0461538
396	9.4285714	6.8275862	7.2	6.0923077
399	9.5	6.8793103	7.2545455	6.1384615
402	9.3488372	6.9310345	7.3090909	6.1846154
406	9.4418605	7	7.5185185	6.2461538
410	9.5348837	7.0689655	7.4545455	6.3076923
414	9.627907	7.137931	7.5272727	6.3692308
418	9.5	7.2068966	7.6	6.4307692
422	9.8139535	7.2758621	7.5357143	6.4923077
426	9.6818182	7.3448276	7.7454545	6.65625
430	9.7727273	7.4137931	7.6785714	6.6153846
434	9.8636364	7.4827586	8.037037	6.78125
438	9.9545455	7.5517241	7.9636364	6.7384615
442	9.8222222	7.4915254	7.8928571	6.8
446	9.9111111	7.559322	7.9642857	6.8615385
450	10.465116	7.6271186	7.8947368	6.6176471
454	10.55814	7.6949153	7.9649123	6.6764706
458	10.651163	7.7627119	8.0350877	6.7352941
462	10.744186	7.7	8.1052632	6.7941176
466	10.590909	7.7666667	8.1754386	6.8529412
470	10.681818	7.8333333	8.245614	6.9117647
474	10.772727	7.9	8.3157895	6.9705882
478	10.863636	7.9666667	8.3859649	7.0294118
482	10.954545	8.0333333	8.4561404	7.1940299
486	10.8	8.1	8.3793103	7.1470588
490	10.888889	8.1666667	8.5964912	7.3134328
494	10.977778	8.2333333	8.5172414	7.2647059
498	11.066667	8.3	8.5862069	7.4328358
502	10.913043	8.2295082	8.6551724	7.3823529
507	10.787234	8.3114754	8.7413793	7.5671642
512	11.906977	8.3934426	8.5333333	7.3142857
517	12.023256	8.4754098	8.7627119	7.2816901
522	11.863636	8.557377	8.7	7.3521127
527	11.977273	8.6393443	8.9322034	7.4225352
532	11.822222	8.7213115	9.0169492	7.4929577
537	11.933333	8.8032787	9.1016949	7.6714286
542	12.044444	8.7419355	9.1864407	7.6338028
547	12.155556	8.8225806	8.9672131	7.8142857
552	12.266667	8.9032258	9.2	7.8857143
557	12.377778	8.983871	9.440678	7.9571429
562	12.217391	8.9206349	9.3666667	8.0285714
567	12.06383	9	9.45	7.9859155
572	11.916667	9.2258065	9.6949153	8.1714286
577	13.113636	9.3064516	9.3064516	7.9041096
582	13.227273	9.2380952	9.5409836	7.9726027
587	13.044444	9.3174603	9.4677419	8.0410959
592	13.155556	9.3968254	9.5483871	8
597	13.266667	9.4761905	9.7868852	8.1780822
602	13.086957	9.5555556	9.8688525	8.2465753
608	13.511111	9.6507937	9.8064516	8.3287671
614	13.644444	9.59375	10.065574	8.4109589
