0	HalftimeHash24	clhash
24330	73.06306306306306908	37.08841463414633921
24573	70.208571428571431738	36.841079460269867241
24818	70.505681818181813014	36.876671619613667019
25066	70.212885154061623894	36.916053019145799396
25316	69.358904109589047948	36.74310595065311702
25569	70.82825484764542523	36.631805157593120725
25824	69.983739837398374561	36.944206008583691414
26082	69.552000000000006708	36.735211267605635044
26342	67.198979591836732084	36.997191011235955216
26605	67.354430379746830226	36.798063623789765586
26871	66.184729064039402147	36.608991825613081517
27139	70.490909090909084966	36.92380952380952408
27410	69.217171717171723344	36.841397849462367731
27684	67.687041564792181703	36.619047619047620401
27960	66.413301662707837636	37.082228116710872712
28239	70.597499999999996589	36.531694695989649802
28521	69.733496332518342342	36.944300518134717493
28806	68.749403341288783054	36.69554140127388564
29094	67.503480278422273386	36.92131979695431454
29384	66.781818181818181301	36.684144818976278657
29677	65.657079646017692198	37.049937578027467566
29973	66.311946902654867131	36.776687116564417579
30272	65.665943600867677787	36.516284680337754764
30574	63.431535269709542035	36.441001191895111333
30879	64.064315352697093431	36.328235294117646959
31187	64.569358178053832376	36.263953488372095535
31498	66.172268907563022822	36.710955710955708753
31812	65.456790123456784158	36.523536165327207925
32130	64.388777555110223716	36.305084745762712828
32451	65.823529411764710062	36.217633928571430602
32775	65.029761904761897995	35.81967213114754145
33102	64.526315789473684958	36.019586507072908432
33433	62.726078799249528117	36.026939655172412813
33767	62.300738007380076056	35.358115183246070501
34104	61.22800718132854314	35.562043795620439823
34445	63.201834862385318559	35.255885363357215567
34789	61.902135231316727015	35.354674796747964649
35136	62.187610619469026574	35.348088531187123351
35487	60.869639794168094227	34.997041420118343069
35841	59.734999999999999432	34.595559845559847645
36199	59.148692810457518476	34.840230991337826083
36560	60.630182421227196699	34.42561205273069902
36925	60.040650406504063596	34.000920810313076004
37294	59.103011093502374251	34.214678899082571206
37666	59.9777070063694282	34.148685403445149689
38042	59.908661417322832676	34.057296329453890849
38422	60.128325508607197492	34.15288888888888863
38806	59.79352850539291353	34.160211267605632202
39194	59.205438066465255531	34.200698080279231306
39585	59.886535552193649323	34.213483146067417806
39980	59.054652880354502997	34.054514480408855093
40379	59.909495548961423594	34.277589134125634018
40782	60.959641255605383492	34.241813602015113815
41189	60.572058823529410176	34.238570241064003596
41600	60.729927007299266961	34.695579649708086833
42016	59.011235955056179137	34.666666666666664298
42436	60.192907801418442659	34.613376835236543627
42860	58.873626373626372299	34.26059152677857611
43288	59.298630136986304251	34.273950910530480485
43720	60.470262793914244526	34.344069128043990702
44157	58.875999999999997669	34.203718048024789766
44598	59.782841823056301678	34.227168073676132565
45043	60.057333333333332348	34.227203647416416743
45493	58.776485788113696174	34.20526315789473415
45947	59.439844760672706059	34.263236390753171179
46406	59.724581724581724984	34.323964497041423272
46870	58.808030112923461274	34.136926438455937216
47338	59.770202020202020776	34.154401154401156759
47811	59.318858560794048174	34.22405153901216579
48289	59.837670384138782254	34.174805378627034713
48771	60.585093167701863592	34.177295024526976874
49258	60.144078144078143566	34.615600843288824251
49750	58.945497630331750827	34.310344827586206407
50247	59.889153754469603541	34.204901293396865469
50749	59.286214953271027639	34.313049357674103135
51256	59.530778164924505802	34.284949832775922118
51768	59.028506271379704629	34.328912466843497953
52285	58.879504504504502904	34.217931937172771484
52807	60.978060046189376919	34.245784695201038517
53335	60.539160045402951482	34.211032713277745643
53868	60.255033557046978387	34.310828025477704273
54406	60.720982142857145902	34.174623115577887233
54950	60.120350109409187667	34.279475982532751743
55499	60.522355507088335003	34.300988875154509117
56053	59.9497326203208587	34.262224938875306179
56613	60.034994697773065297	34.331716191631294066
57179	59.437629937629935739	34.341741741741742544
57750	59.844559585492227427	34.313725490196077317
58327	60.192982456140349257	34.370654095462583655
58910	59.028056112224447816	34.34985422740524541
59499	60.039354187689205844	34.392485549132949529
60093	59.973053892215567373	34.417525773195876582
60693	60.151635282457881715	34.348047538200340512
61299	60.274336283185839136	34.360426008968609324
61911	59.358581016299133637	34.3568257491675908
62530	59.552380952380950419	34.244249726177436344
63155	60.090390104662226634	34.323369565217390686
63786	60.403409090909093493	34.311995696611077733
64423	60.321161048689141637	34.340618336886990392
65067	60.981255857544518051	34.372424722662437091
65717	60.736598890942701701	34.37081589958158645
66374	59.688848920863307512	34.426348547717843473
67037	60.285071942446045057	34.413244353182754764
67707	59.811837455830385579	34.386490604367700996
68384	60.409893992932865103	34.294884653961887011
69067	60.851982378854629019	34.361691542288554047
69757	60.552951388888885731	34.244968090328917754
70454	59.858963466440101797	34.284184914841851821
71158	60.201353637901860338	34.227032227032225364
71869	59.297854785478548933	34.370636059301766352
72587	61.048780487804876316	34.385125532922785396
73312	61.042464612822648462	34.386491557223266113
74045	60.892269736842102645	34.39154667905248175
74785	60.020064205457465789	34.336547291092742284
75532	61.159514170040488068	34.348340154615733866
76287	60.738057324840767137	34.317139001349531213
77049	60.525530243519249041	34.443004023245414658
77819	60.60669781931463973	34.540168664003552124
78597	60.927906976744182543	34.746684350132625241
79382	60.782542113323124511	34.275474956822108652
80175	60.600907029478456423	34.40987124463519109
80976	60.975903614457834578	34.355536699193891081
81785	59.653537563822027323	34.450294860994105761
82602	59.943396226415096351	34.331670822942641053
83428	59.719398711524696921	34.290176736539251579
84262	60.751261715933672747	34.462985685071572561
85104	60.788571428571430033	34.302297460701332454
85955	60.192577030812323358	34.492375601926163142
86814	61.093596059113302488	34.354570637119110188
87682	61.102439024390243105	34.317808219178083107
88558	60.697738176833446744	34.606486908948809855
89443	60.845578231292513749	34.335124760076773498
90337	60.832996632996632513	34.45347063310450153
91240	60.624584717607973516	34.326561324303987988
92152	59.414571244358477031	34.410754294249443319
93073	60.991480996068155207	34.395048041389507887
94003	60.764705882352942012	34.420725009154153895
94943	60.821909032671364059	34.524727272727275817
95892	60.961220597584237169	34.357577929057683264
96850	61.33628879037365067	34.39275568181817988
97818	61.212765957446805487	34.34620786516853741
98796	60.76014760147601379	34.411703239289444411
99783	60.880414887126299561	34.372373406820528885
100780	60.455908818236352431	34.372442019099587185
101787	60.768358208955220334	34.294811320754718054
102804	60.084161309175918575	34.34814567323755341
103832	60.934272300469480399	34.381456953642384633
104870	60.970930232558139039	34.349819849328525834
105918	60.942462600690447516	34.355497891663965504
106977	60.133220910623947475	34.309493264913406563
108046	61.077444884115315915	34.343928798474252062
109126	60.862242052426104522	34.381222432262127597
110217	61.095898004434587847	34.41055260693099882
111319	59.913347685683532973	34.378937615812226625
112432	59.83608302288451597	34.722668313773937143
113556	60.05076679005816942	34.327690447400243556
114691	61.332085561497329707	34.32834480694403112
115837	60.838760504201680135	34.281444214264574555
116995	60.120760534429599886	34.39006466784244509
118164	61.25660964230171146	34.672535211267607735
119345	61.265400410677621323	34.522707549898754564
120538	61.124746450304257905	34.331529478780971942
121743	60.060680809077453546	34.429581447963798269
122960	61.113320079522864603	34.413657990484189497
124189	61.086571569109686664	34.496944444444444855
125430	61.006809338521399866	34.553719008264465629
126684	60.469689737470169177	34.434357162272355879
127950	61.308097747963586244	34.478577202910265953
129229	61.449833571088923634	34.451879498800316526
130521	60.259002770083100131	34.447347585114805213
131826	61.002313743637202492	34.410336726703214083
133144	61.13131313131312794	34.466476831478125575
134475	60.411051212938005506	34.46309584828293282
135819	61.373248983280618063	34.323730098559515511
137177	60.218173836698859702	34.423337515683812171
138548	61.38591050066460042	34.421863354037263605
139933	60.367989646246762447	34.314124570868074215
141332	61.26224534026874835	34.337220602526727475
142745	60.716716290940027534	34.346727622714148254
144172	61.271568210794733034	34.490909090909092072
145613	61.414171235765500967	34.464615384615385096
147069	60.697069748245972676	34.41820734846712071
148539	61.303755674783324991	34.40792216817234106
150024	61.434889434889434767	34.456591639871383848
151524	61.445255474452551425	34.296966953372567843
153039	61.069034317637672871	34.797407912687582154
154569	60.402110199296600968	34.455862683905486676
156114	61.486411973217805382	34.507957559681699422
157675	61.423841059602651171	34.366826503923277869
159251	61.486872586872586055	34.529705117085860877
160843	61.413898434516994485	34.545317869415804068
162451	61.32540581351453568	34.352082892789169932
164075	60.366077998528332671	34.397274633123686272
165715	61.421423276501109001	34.387839800788547961
167372	60.554269175108537127	34.417437795599425954
169045	61.470909090909088945	34.421706373447364058
170735	61.481814908174285961	34.422379032258064058
172442	61.564441270974654685	34.378389154704940722
174166	61.369274136715993961	34.413357044062436785
175907	61.31300104566050635	34.417335159459987892
177666	61.264137931034483131	34.291835552982050217
179442	61.347692307692305747	34.323259372609030038
181236	61.394308943089427544	34.312003029155626166
183048	61.466756212222968259	34.556919010760807964
184878	61.258449304174952488	34.498600485165141549
186726	61.221639344262293037	34.694537346711257442
188593	61.331056910569103024	34.629636430407636283
190478	61.266645223544550447	34.314177625653037751
192382	61.268152866242040488	34.396924727337740535
194305	61.294952681388011229	34.384179791187399644
196248	61.346670834635823155	34.53246524722857913
198210	61.346332404828224583	34.387578070784179829
200192	61.521819299323908581	34.42090784044016516
202193	61.475524475524473189	34.299067005937232011
204214	61.491719361638061514	34.688975709189740826
206256	61.367450163641770189	34.688193743693240378
208318	61.000878477306002878	34.387256520303729701
210401	61.341399416909624165	34.368016987912447746
212505	61.57780353520718819	34.779869067103106772
214630	61.287835522558538059	34.373798846893016901
216776	61.671692745376958555	34.436219221604446261
218943	61.208554654738605905	34.392554194156453207
221132	61.459699833240691191	34.546477112951102129
223343	61.240197422539075944	34.291877782895745952
225576	61.381224489795918942	34.821858598332816825
227831	61.14626945786366008	34.317065823166139182
230109	61.329690831556504804	34.303667262969590013
232410	61.354276663146777082	34.390352175199765838
234734	61.32027168234064618	34.378148799062685725
237081	61.43586421352681981	34.404440574662601193
239451	61.287688763757358856	34.324971330275232617
241845	60.25037369207772997	34.396956336225287032
244263	61.295608531994979273	34.70137803665293319
246705	60.289589442815248788	34.494546979865774006
249172	61.101520353114274542	34.732645664901028226
251663	61.3812195121951234	34.422514019969909782
254179	61.2479518072289153	34.474298114742978782
256720	61.298949379178608865	34.621712744436955234
259287	61.181453515809344879	34.401884038742203131
261879	61.229600187046997917	34.308790776889821927
264497	59.949456029011784608	34.43074720124967314
267141	61.144655527580681564	34.350135013501351011
269812	60.051635878032492144	34.42796988643613787
272510	60.991495076096690298	34.477479757085021106
275235	61.000664893617020823	34.572917975128753199
277987	61.082619204570427485	34.387308263236022299
280766	61.062635928664633411	34.432916360068681172
283573	60.079025423728815269	34.314254598257505791
286408	61.015764806135493359	34.382713085234094308
289272	60.682190056639399245	34.379843118611837838
292164	61.007308415117975642	34.396515187190956908
295085	60.892488650433350017	34.468520032706457812
298035	60.985267034990791046	34.343742797879698969
301015	61.008309687880014849	34.779318313113805061
304025	61.036940373418993033	34.442619236433671404
307065	60.998212157330158334	34.351157847633963627
310135	60.90632364493323081	34.356375318488979076
313236	60.89346811819595473	34.410194441392945919
316368	60.94548256597958158	34.474011114743383644
319531	60.816711077274455022	34.421092319293329354
322726	60.868728781591855181	34.424106666666666854
325953	61.028459090058042591	34.386855153497201343
329212	60.942613846723432403	34.610176619007567922
332504	60.909324052024182095	34.459944035651361105
335829	60.904787812840041283	34.426345463864684859
339187	60.818899049668281975	34.508800488350800606
342578	60.816261317237703565	34.388476209596468891
346003	60.873152709359608536	34.30527463811223754
349463	60.871450966730535015	34.453613329389725095
352957	60.749913941480208734	34.42139652818412543
356486	59.682906412188181378	34.677626459143965576
360050	60.726935402260075136	34.670197400096292029
363650	59.742073270905208915	34.639931415507717816
367286	60.668318467129168425	34.672519588407439528
370958	59.620379299260690686	34.649542312721841597
374667	60.852200747117102253	34.830064144278146898
378413	60.730701332049427776	34.407437715948354651
382197	60.724022878932316871	34.382601655271677998
386018	59.681199752628323552	34.376881289518209428
389878	60.643645979156943326	34.763976816763261013
393776	60.721048573631456691	34.490321450468599096
397713	60.905513016845326035	34.484782797190668191
401690	60.816048448145345162	34.4975953280659553
405706	60.634583769242269113	34.744026719191573704
409763	60.687648104265406346	34.488931908088545697
413860	60.692183604634109884	34.396609042553194513
417998	60.790866783013377983	34.34376797305069573
422177	60.718682583057670854	34.424086757990870922
426398	60.75776574522655693	34.384162567534879429
430661	60.827824858757061577	34.419836956521741911
434967	60.749581005586591687	34.303391167192430089
439316	60.737729849301814511	34.475084360040803233
443709	59.462476547842399555	34.702721726888782428
448146	60.486705358347954586	34.675487465181056734
452627	60.455055429410975876	34.65485031773983593
457153	60.606257457245128251	34.408625620954389035
461724	60.522217852929607318	34.46215853112404659
466341	60.610995580972186758	34.28977941176470523
471004	60.672935720726520969	34.292246086639970315
475714	60.102842703727098694	34.40720381889194357
480471	59.700670974155066517	34.467073170731708842
485275	60.515650330465142304	34.789232203025306944
490127	60.39765865680838175	34.39970522178551704
495028	60.281052118850460886	34.398443471614200462
499978	60.383816425120770077	34.581408216904137021
504977	60.767388688327315549	34.394292330745130926
510026	60.616353696220585334	34.442598595353864255
515126	59.524612895770744103	34.528185535223542502
520277	60.574804983117942925	34.421237181607672539
525479	59.993035734672908177	34.774601283832971887
530733	60.310568181818183575	34.367221394806705348
536040	60.487474610697361754	34.374759522893420183
541400	60.309680294084884622	34.656254000768150547
546814	59.391115455631585007	34.403800176167109726
552282	59.34687298517085452	34.373685193253251668
557804	60.578192875760208835	34.372935666748830386
563382	60.403345127050499741	34.289835666463787334
569015	60.520633907679219021	34.404437995042023601
574705	60.501631750710600954	34.76949603726783522
580452	60.571011165605760596	34.269217144881331194
586256	60.351657401688285631	34.473479948253554994
592118	60.43870572624273052	34.417461055568473682
598039	60.610013175230569971	34.399712395743456739
604019	60.474469363235883179	34.315361890694241254
610059	60.485722784057109891	34.37533104186623234
616159	60.431443703413101787	34.330231780699797639
622320	60.360814742967988877	34.496674057649670431
628543	60.303463494195526096	34.393597811217510696
634828	60.41377997716026016	34.380070403466014284
641176	60.454082594757686309	34.455156107259931275
647587	60.162300260126343687	34.449781891690605562
654062	60.326692492160120196	34.408017254984478939
660602	60.389615138495294389	34.456603379929063635
667208	60.490299184043514913	34.559618771366416468
673880	60.394335902491484092	34.414994126959804532
680618	59.750504784478977172	34.409403437815974769
687424	59.517229437229438815	34.4262820512820511
694298	60.357993566895594029	34.372889747017175921
701240	60.342483435160488625	34.56427444794952919
708252	60.353813378781424603	34.407889623008159674
715334	60.406519169059279761	34.329989921773766071
722487	60.378321912084238932	34.676601871850252223
729711	60.541856799137143241	34.413837011884552908
737008	60.331368696791095374	34.410682603417683367
744378	59.133937082936128604	34.000730827205039475
751821	58.901676590410531276	33.856660362064303627
759339	59.097128181181417972	33.873355043047688184
766932	59.07201725333128195	33.812362225553300732
774601	58.93639199573917864	33.871223053041234152
782347	58.690697674418608187	33.876634623711787242
790170	59.069298048889884001	33.934721923985399883
798071	58.989651858969622822	33.840944748335665793
806051	58.299652828005207539	33.71892909433172747
814111	58.401076040172164028	33.727359350401854954
822252	57.718096307735507366	33.754187192118223493
830474	57.293825457054154526	33.653766665315878015
838778	57.46235527848187985	33.349687885173551649
847165	57.62243232213304367	33.333267755262639298
855636	56.541069186545961145	33.423281250000002274
864192	56.937145869020952205	33.681191051523889257
872833	56.921416460153906769	33.632590937114670737
881561	56.911620400258229324	33.426648466234404111
890376	56.621685214626388927	33.334930737551481172
899279	57.235170570264763512	33.548927438910652654
908271	56.309423434593924185	33.306600660066003172
917353	54.711814874455775737	32.982885700931220185
926526	55.048779038678631537	32.917397946495185579
935791	53.309274239489575109	32.243083072046310633
945148	53.199819880670943917	32.380280242557127224
954599	52.084188127455256279	31.934932423390872458
964144	52.037132987910190707	31.463760075710602848
973785	51.935200000000001808	31.533467180466953295
983522	51.37226429877252798	31.606208625232984133
993357	51.381420369316714414	31.46422349624655368
1003290	50.039401496259351632	31.191978859008237634
1013322	49.240585062442292497	30.937351163216707306
1023455	48.399460890948645897	31.167737613058438484
1033689	48.00710570313951564	31.009119544022798465
1044025	46.739714375251821821	30.554742602944187979
1054465	46.195785507754315802	30.678022809263353565
1065009	44.836820612133202246	30.421875
1075659	45.228062061136107275	30.412479855240466264
1086415	44.345279399159146294	30.230257665980300175
1097279	44.170316399645763283	29.991772809271306954
1108251	43.282601054481546043	29.795698346551954927
1119333	42.832166226610034698	29.810722275487375299
1130526	42.461070422535208024	29.639147418923524668
1141831	41.51056094812229702	29.674905140599822317
1153249	41.286256399241040072	29.452676473592809714
1164781	40.651275608138760731	28.854067578279824602
1176428	39.962905088660917841	29.399675121829314861
1188192	39.423736686685025177	29.471971425736679606
1200073	38.770813814492939287	29.565002094060258031
1212073	37.991255015045133803	29.453562402799377651
1224193	37.675591665897272264	29.121797464138733602
1236434	37.44160130817914478	29.249479560938681288
1248798	37.310965043322376289	29.185706272786763549
1261285	36.642892420324798763	29.223470806302131564
1273897	36.310948322549386091	29.185021420880204346
1286635	35.713076303883198648	29.018787496053047192
1299501	35.48416252525804282	28.789512162701051068
1312496	34.971915800692777054	28.625866957470009311
1325620	34.780395655139841438	28.589113181504487216
1338876	34.353937341236239433	28.15307946253969007
1352264	33.708844351380996329	27.754689873157914803
1365786	33.259935710111044216	27.939325750756893285
1379443	32.91833910034601729	28.022650631779953301
1393237	32.418200432789632259	28.03350168011428778
1407169	32.280441365388142572	28.016186513229936139
1421240	32.15475113122172246	27.710425237380334806
1435452	31.6848843369238935	27.995163334958558465
1449806	31.453247711198855541	28.02748994741725852
1464304	30.872949609951508165	27.557144739070704276
1478947	30.862833889816361221	27.958995784259975892
1493736	30.636339397419856567	27.673564666432000081
1508673	30.422314532878949933	26.97768360066520188
1523759	30.303058626998648606	27.699169257057679516
1538996	30.050298746436521213	27.115527600119808227
1554385	29.968669867160237175	27.672375425041391139
1569928	29.767311338642397089	27.536799270329051836
1585627	29.739056228665742054	27.155332157353015532
1601483	29.523144990321689818	27.336991960124951362
1617497	29.027457243866983561	27.502839556553084321
1633671	29.094245872736014036	27.36879931647987263
1650007	29.025912113429264139	26.709515022015022367
1666507	28.863761539394150901	27.032182192736296855
1683172	28.703968348709903324	27.085028321318230127
1700003	28.335272351490100817	27.088227795659516772
1717003	28.258307137802209041	27.044102127927672541
1734173	28.065138936091017285	26.822362112166299397
1751514	27.971860676813005142	26.882265367201288342
1769029	27.828485582595291703	26.265816394708320303
1786719	27.712240593107299702	26.607481645842952389
1804586	27.591370558375633237	26.959066598942303727
1822631	27.53593388829296984	26.664584369605289993
1840857	27.46973766675619899	26.419486782054594443
1859265	27.482779518713414291	26.877701481749188162
1877857	27.136661849710982608	26.884522326733382158
1896635	27.182156932998925214	26.63065150238697143
1915601	27.164324508288547833	26.536280268188619402
1934757	27.102371580259710271	26.735348985034615765
1954104	27.092545094070182188	26.734123183845458271
1973645	27.083350486462748563	25.799281045751634167
1993381	27.078462269917814353	26.695160167130918438
2013314	27.061399499986560357	26.787397384212138007
2033447	26.95092113982769888	26.285509307135470181
2053781	26.984732423235097798	26.508609117662242483
2074318	26.949344558340154521	26.518006213006405147
2095061	26.789691064395682929	26.603949206349206236
2116011	26.901408629764297586	26.263991460523538279
2137171	26.923632194913011517	26.220061588290864307
2158542	26.879297677604135686	26.384173470884466184
2180127	26.891576519347239582	26.774992631165257961
2201928	26.851470659967805688	26.773765229444808966
2223947	26.704775513634888995	26.715040782250412121
2246186	26.836473554044850687	26.618939833852788723
2268647	26.842810828718821625	26.533262379827373678
2291333	26.708003077209994558	26.063049536484104607
2314246	26.812874372907277376	26.077480421432191804
2337388	26.79999082737112559	26.781873388713837159
2360761	26.815859421145894714	26.556138002407280396
2384368	26.847665266689936914	26.609468115974376445
2408211	26.804062552173185452	26.588325568043810421
2432293	26.79031831699526478	26.764081911112576506
2456615	26.745653286300637319	26.384008162388571606
2481181	26.80734906435023035	26.382912435536180595
2505992	26.730011093096681662	26.334787040637248623
2531051	26.793815633468835102	26.253537050867148395
2556361	26.806071409846378373	26.638194777316964945
2581924	26.764564415142846343	26.493499563901288241
2607743	26.785092134185173762	26.202415522040130469
2633820	26.749608986207878303	26.583834631999678777
2660158	26.754078246002212182	26.69394103598450485
2686759	26.657264185575808568	26.333545693339083016
2713626	26.678982244332146934	26.427475117352603462
2740762	26.555712735446864059	26.517686442973801064
2768169	26.678061332665137684	26.284909888523841914
2795850	26.674140151695844736	26.731011932078935445
2823808	26.669890442009823062	26.521601923510406351
2852046	26.635965444781696476	26.34392492287229004
2880566	26.631220820043452591	26.186725575222045137
2909371	26.743737762784157042	26.656017224792705633
2938464	26.706753796795332789	26.123163088411789801
2967848	26.755206173485024834	26.647583816689710545
2997526	26.695456245658409244	26.508246447174098392
3027501	26.773563381029024555	26.728652399618603397
3057776	26.691014472512701872	26.08934848639978199
3088353	26.74570238414840162	26.445680376088574803
3119236	26.550756711666469556	26.15470271086105214
3150428	26.644575816777880561	26.484645196001782352
3181932	26.630165877173894273	26.399283171964057715
3213751	26.628146491010024732	26.043574097034820625
3245888	26.500289831407926044	26.09171804538475925
3278346	26.448725706125806312	26.074700347572953518
3311129	26.599045652820063168	25.846185670015376701
3344240	26.291608358621992636	26.289954876342310541
3377682	26.201861764021408874	25.956611951309479736
3411458	25.737334872386814055	25.620971678770718682
3445572	26.006868598428525274	25.46804641880405029
3480027	25.895562814855605183	25.772823213135151121
3514827	26.151792025356954241	25.777597688336072679
3549975	25.985440730818218924	25.830398591323834978
3585474	26.176310832712776033	25.899867086595971699
3621328	25.966599981356793592	25.808375381282250061
3657541	25.963023957409049558	25.451199654855678034
3694116	26.111071057486377356	25.858294834103318749
3731057	25.873463981581647175	25.203713961468832139
3768367	25.888220220797869331	25.420373443423592619
3806050	25.530765979996914439	25.596699239372398438
3844110	25.705888646667826691	25.484009970565615788
3882551	25.880395149947673872	25.012085526358173837
3921376	25.837282239148194662	25.454389666028365724
3960589	25.773674414972539637	25.366926703046139835
4000194	25.829866918065178538	24.808481608503935689
4040195	25.912638856820340294	25.20427578634792809
4080596	25.786408503216510013	25.232787939499623064
4121401	25.362155542701014355	25.566686517537004164
4162615	25.755249904097215818	25.37885854687566578
4204241	25.756861567868256202	24.987465379723513337
4246283	25.539093981932566635	25.155257904184168183
4288745	25.711900479616307535	24.78527589634526862
4331632	25.651905105944500463	24.795539629294651718
4374948	25.20610484711955479	24.290287655945501655
4418697	25.266589662803131233	24.374311167498689201
4462883	25.236698503175169606	24.808403837815603765
4507511	25.347303604566157276	24.646426481925999497
4552586	24.899697544807668947	24.062293868921777573
4598111	25.084892690750784539	24.024698131051096084
4644092	25.164410728799783357	24.34648492791611929
4690532	25.232700883851290286	23.680226981290200428
4737437	24.997293133106090579	24.309757899814243842
4784811	24.915959341380350622	24.157415635034432455
4832659	24.359142505746198992	24.479447058763934564
4880985	24.690345392740074004	23.640509137053378197
4929794	24.615001298208472491	23.814509584170661327
4979091	24.468600268319171676	24.226088183490166017
5028881	24.329606479017698462	24.036215293875855536
5079169	23.711830778136729236	23.393372328666174553
5129960	23.821942362523568448	23.123551949515437798
5181259	23.693987396764132569	22.880669648968634533
5233071	23.802266028673312093	22.602324556857052329
5285401	23.539109367275770524	22.922697603816544643
5338255	24.252669119985462487	22.11904682980997805
5391637	22.878977675369920775	22.274061282579868504
5445553	22.87124941200188033	21.812487732973366406
5500008	23.243562599049127471	22.610237078268305311
5555008	23.142202484606603008	22.015028058717224013
5610558	22.964161461701554146	21.077188935764169742
5666663	23.248802002133420075	22.190792642572670701
5723329	23.011965695124061426	21.555982825505630274
5780562	23.100995084522239154	21.318215344672438505
5838367	22.138842542735368113	21.361702828290219713
5896750	22.54229966435512722	20.704662521111082185
5955717	22.085777433314916607	20.6514639795833439
6015274	22.13287953491794724	20.077147472697657093
6075426	21.619271294823480645	19.919298889843346956
6136180	21.11628067036030032	19.693438387598888539
6197541	20.685153848464519655	19.164175366119138744
6259516	20.725158513368100444	19.168042626163646958
6322111	20.517208254769794706	18.803438809592499581
6385332	20.308223687349126863	19.119878549420146641
6449185	20.11924891123950232	19.337016326102272501
6513676	20.396668232346954142	17.740604964566049517
6578812	19.363799051061374001	19.390852231529677852
6644600	19.331207596792776116	17.872397654526871236
6711046	19.471327064407841334	17.503712764764337351
6778156	18.708683411537400332	17.580941017793225711
6845937	19.450342358723755609	17.110778690061110296
6914396	18.728861489121953809	16.40107025442262767
6983539	18.918145985994662794	16.652770160386491938
7053374	19.109189968274954197	16.392483051773144354
7123907	17.704030179751434559	16.491556185224538922
7195146	17.560315225057902211	16.474666849842012795
7267097	17.980520332042605247	15.823388777236573333
7339767	17.264840236352345215	15.007047811436796891
7413164	16.76625021486018241	15.713313097741300695
7487295	17.148427569242610247	15.222596542876544845
7562167	16.735234170814237586	14.874706672620089165
7637788	16.885358541955909573	14.876064414095063526
7714165	16.223167887479153393	14.76378261685033344
7791306	16.079235260248019301	14.207444985010830862
7869219	16.437972351385564451	14.000350488281771533
7947911	15.755784586594350216	13.497985808954149789
8027390	15.817860091548782364	13.548406152267437719
8107663	15.885324273541449713	13.857144810447641348
8188739	15.218215236169548632	13.471201079178113602
8270626	15.418794591339656463	13.488814264768480555
8353332	15.080693760166381523	13.551210443410168338
8436865	15.414585350702500577	12.908398932060373809
8521233	15.373211904938019146	13.590895098894543835
8606445	14.529078600850834135	13.145611508154104285
8692509	15.002733886208890368	12.568403564984038212
8779434	14.618575446203337265	12.451525977571625603
8867228	14.889441143974019965	12.673388854507749102
8955900	14.50853333549332902	12.309161879106078175
9045459	14.142545560294687235	12.118895809580207512
9135913	14.141908030284032094	11.640404156234669841
9227272	14.198904991552000254	11.740950878286815495
9319544	14.061505499645427619	11.692355560350938148
9412739	13.658753859905736761	11.914180837800378399
9506866	13.667832625275854852	11.9483875670668791
9601934	13.201020673308924813	12.275344439430181609
9697953	13.299843111009931107	11.12466963081243243
9794932	13.194119921171489906	11.861789513838850496
9892881	13.113592409321856991	11.021370106583155746
9991809	13.442317471848891586	11.45768190793773833
